Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations"
Saint Lucia,LCA,2020-07-11,0,
Saint Lucia,LCA,2020-07-12,0,
Saint Lucia,LCA,2020-07-13,0,
Saint Lucia,LCA,2020-07-14,0,
Saint Lucia,LCA,2020-07-15,0,
Saint Lucia,LCA,2020-07-16,0,
Saint Lucia,LCA,2020-07-17,0.14286,
Saint Lucia,LCA,2020-07-18,0.14286,
Saint Lucia,LCA,2020-07-19,0.14286,
Saint Lucia,LCA,2020-07-20,0.14286,
Saint Lucia,LCA,2020-07-21,0.14286,
Saint Lucia,LCA,2020-07-22,0.14286,
Saint Lucia,LCA,2020-07-23,0.14286,
Saint Lucia,LCA,2020-07-24,0.14286,
Saint Lucia,LCA,2020-07-25,0.14286,
Saint Lucia,LCA,2020-07-26,0.14286,
Saint Lucia,LCA,2020-07-27,0.14286,
Saint Lucia,LCA,2020-07-28,0.14286,
Saint Lucia,LCA,2020-07-29,0.14286,
Saint Lucia,LCA,2020-07-30,0.14286,
Saint Lucia,LCA,2020-07-31,0.14286,
Saint Lucia,LCA,2020-08-01,0.14286,
Saint Lucia,LCA,2020-08-02,0.14286,
Saint Lucia,LCA,2020-08-03,0.14286,
Saint Lucia,LCA,2020-08-04,0.14286,
Saint Lucia,LCA,2020-08-05,0.14286,
Saint Lucia,LCA,2020-08-06,0.14286,
Saint Lucia,LCA,2020-08-07,0,
Saint Lucia,LCA,2020-08-08,0,
Saint Lucia,LCA,2020-08-09,0,
Saint Lucia,LCA,2020-08-10,0,
Saint Lucia,LCA,2020-08-11,0,
Saint Lucia,LCA,2020-08-12,0,
Saint Lucia,LCA,2020-08-13,0,
Saint Lucia,LCA,2020-08-14,0,
Saint Lucia,LCA,2020-08-15,0,
Saint Lucia,LCA,2020-08-16,0,
Saint Lucia,LCA,2020-08-17,0,
Saint Lucia,LCA,2020-08-18,0,
Saint Lucia,LCA,2020-08-19,0.14286,
Saint Lucia,LCA,2020-08-20,0.14286,
Saint Lucia,LCA,2020-08-21,0.14286,
Saint Lucia,LCA,2020-08-22,0.14286,
Saint Lucia,LCA,2020-08-23,0.14286,
Saint Lucia,LCA,2020-08-24,0.14286,
Saint Lucia,LCA,2020-08-25,0.14286,
Saint Lucia,LCA,2020-08-26,0,
Saint Lucia,LCA,2020-08-27,0,
Saint Lucia,LCA,2020-08-28,0,
Saint Lucia,LCA,2020-08-29,0,
Saint Lucia,LCA,2020-08-30,0,
Saint Lucia,LCA,2020-08-31,0,
Saint Lucia,LCA,2020-09-01,0,
Saint Lucia,LCA,2020-09-02,0,
Saint Lucia,LCA,2020-09-03,0,
Saint Lucia,LCA,2020-09-04,0,
Saint Lucia,LCA,2020-09-05,0,
Saint Lucia,LCA,2020-09-06,0,
Saint Lucia,LCA,2020-09-07,0,
Saint Lucia,LCA,2020-09-08,0,
Saint Lucia,LCA,2020-09-09,0,
Saint Lucia,LCA,2020-09-10,0.14286,
Saint Lucia,LCA,2020-09-11,0.14286,
Saint Lucia,LCA,2020-09-12,0.14286,
Saint Lucia,LCA,2020-09-13,0.14286,
Saint Lucia,LCA,2020-09-14,0.14286,
Saint Lucia,LCA,2020-09-15,0.14286,
Saint Lucia,LCA,2020-09-16,0.14286,
Saint Lucia,LCA,2020-09-17,0,
Saint Lucia,LCA,2020-09-18,0,
Saint Lucia,LCA,2020-09-19,0,
Saint Lucia,LCA,2020-09-20,0,
Saint Lucia,LCA,2020-09-21,0,
Saint Lucia,LCA,2020-09-22,0,
Saint Lucia,LCA,2020-09-23,0,
Saint Lucia,LCA,2020-09-24,0,
Saint Lucia,LCA,2020-09-25,0,
Saint Lucia,LCA,2020-09-26,0,
Saint Lucia,LCA,2020-09-27,0,
Saint Lucia,LCA,2020-09-28,0,
Saint Lucia,LCA,2020-09-29,0,
Saint Lucia,LCA,2020-09-30,0,
Saint Lucia,LCA,2020-10-01,0,
Saint Lucia,LCA,2020-10-02,0,
Saint Lucia,LCA,2020-10-03,0,
Saint Lucia,LCA,2020-10-04,0,
Saint Lucia,LCA,2020-10-05,0,
Saint Lucia,LCA,2020-10-06,0,
Saint Lucia,LCA,2020-10-07,0,
Saint Lucia,LCA,2020-10-08,0.14286,
Saint Lucia,LCA,2020-10-09,0.14286,
Saint Lucia,LCA,2020-10-10,0.14286,
Saint Lucia,LCA,2020-10-11,0.28571,
Saint Lucia,LCA,2020-10-12,0.28571,
Saint Lucia,LCA,2020-10-13,0.28571,
Saint Lucia,LCA,2020-10-14,0.28571,
Saint Lucia,LCA,2020-10-15,0.42857,
Saint Lucia,LCA,2020-10-16,0.42857,
Saint Lucia,LCA,2020-10-17,0.57143,
Saint Lucia,LCA,2020-10-18,0.57143,
Saint Lucia,LCA,2020-10-19,0.57143,
Saint Lucia,LCA,2020-10-20,1,
Saint Lucia,LCA,2020-10-21,1,
Saint Vincent and the Grenadines,VCT,2020-03-27,0,
Saint Vincent and the Grenadines,VCT,2020-03-28,0,
Saint Vincent and the Grenadines,VCT,2020-03-29,0,
Saint Vincent and the Grenadines,VCT,2020-03-30,0,
Saint Vincent and the Grenadines,VCT,2020-03-31,0,
Saint Vincent and the Grenadines,VCT,2020-04-01,0,
Saint Vincent and the Grenadines,VCT,2020-04-02,0.14286,
Saint Vincent and the Grenadines,VCT,2020-04-03,0.14286,
Saint Vincent and the Grenadines,VCT,2020-04-04,0.85714,
Saint Vincent and the Grenadines,VCT,2020-04-05,0.85714,
Saint Vincent and the Grenadines,VCT,2020-04-06,0.85714,
Saint Vincent and the Grenadines,VCT,2020-04-07,0.85714,
Saint Vincent and the Grenadines,VCT,2020-04-08,1,
Saint Vincent and the Grenadines,VCT,2020-04-09,0.85714,
Saint Vincent and the Grenadines,VCT,2020-04-10,1.42857,
Saint Vincent and the Grenadines,VCT,2020-04-11,0.71429,
Saint Vincent and the Grenadines,VCT,2020-04-12,0.71429,
Saint Vincent and the Grenadines,VCT,2020-04-13,0.71429,
Saint Vincent and the Grenadines,VCT,2020-04-14,0.71429,
Saint Vincent and the Grenadines,VCT,2020-04-15,0.57143,
Saint Vincent and the Grenadines,VCT,2020-04-16,0.57143,
Saint Vincent and the Grenadines,VCT,2020-04-17,0,
Saint Vincent and the Grenadines,VCT,2020-04-18,0,
Saint Vincent and the Grenadines,VCT,2020-04-19,0,
Saint Vincent and the Grenadines,VCT,2020-04-20,0,
Saint Vincent and the Grenadines,VCT,2020-04-21,0,
Saint Vincent and the Grenadines,VCT,2020-04-22,0,
Saint Vincent and the Grenadines,VCT,2020-04-23,0.14286,
Saint Vincent and the Grenadines,VCT,2020-04-24,0.14286,
Saint Vincent and the Grenadines,VCT,2020-04-25,0.28571,
Saint Vincent and the Grenadines,VCT,2020-04-26,0.28571,
Saint Vincent and the Grenadines,VCT,2020-04-27,0.28571,
Saint Vincent and the Grenadines,VCT,2020-04-28,0.42857,
Saint Vincent and the Grenadines,VCT,2020-04-29,0.57143,
Saint Vincent and the Grenadines,VCT,2020-04-30,0.42857,
Saint Vincent and the Grenadines,VCT,2020-05-01,0.42857,
Saint Vincent and the Grenadines,VCT,2020-05-02,0.28571,
Saint Vincent and the Grenadines,VCT,2020-05-03,0.28571,
Saint Vincent and the Grenadines,VCT,2020-05-04,0.42857,
Saint Vincent and the Grenadines,VCT,2020-05-05,0.28571,
Saint Vincent and the Grenadines,VCT,2020-05-06,0.14286,
Saint Vincent and the Grenadines,VCT,2020-05-07,0.14286,
Saint Vincent and the Grenadines,VCT,2020-05-08,0.14286,
Saint Vincent and the Grenadines,VCT,2020-05-09,0.14286,
Saint Vincent and the Grenadines,VCT,2020-05-10,0.14286,
Saint Vincent and the Grenadines,VCT,2020-05-11,0,
Saint Vincent and the Grenadines,VCT,2020-05-12,0,
Saint Vincent and the Grenadines,VCT,2020-05-13,0,
Saint Vincent and the Grenadines,VCT,2020-05-14,0,
Saint Vincent and the Grenadines,VCT,2020-05-15,0,
Saint Vincent and the Grenadines,VCT,2020-05-16,0,
Saint Vincent and the Grenadines,VCT,2020-05-17,0,
Saint Vincent and the Grenadines,VCT,2020-05-18,0,
Saint Vincent and the Grenadines,VCT,2020-05-19,0,
Saint Vincent and the Grenadines,VCT,2020-05-20,0,
Saint Vincent and the Grenadines,VCT,2020-05-21,0.14286,
Saint Vincent and the Grenadines,VCT,2020-05-22,0.14286,
Saint Vincent and the Grenadines,VCT,2020-05-23,0.14286,
Saint Vincent and the Grenadines,VCT,2020-05-24,0.14286,
Saint Vincent and the Grenadines,VCT,2020-05-25,0.14286,
Saint Vincent and the Grenadines,VCT,2020-05-26,0.14286,
Saint Vincent and the Grenadines,VCT,2020-05-27,0.14286,
Saint Vincent and the Grenadines,VCT,2020-05-28,0,
Saint Vincent and the Grenadines,VCT,2020-05-29,1,
Saint Vincent and the Grenadines,VCT,2020-05-30,1.14286,
Saint Vincent and the Grenadines,VCT,2020-05-31,1.14286,
Saint Vincent and the Grenadines,VCT,2020-06-01,1.14286,
Saint Vincent and the Grenadines,VCT,2020-06-02,1.14286,
Saint Vincent and the Grenadines,VCT,2020-06-03,1.14286,
Saint Vincent and the Grenadines,VCT,2020-06-04,1.14286,
Saint Vincent and the Grenadines,VCT,2020-06-05,0.14286,
Saint Vincent and the Grenadines,VCT,2020-06-06,0,
Saint Vincent and the Grenadines,VCT,2020-06-07,0,
Saint Vincent and the Grenadines,VCT,2020-06-08,0,
Saint Vincent and the Grenadines,VCT,2020-06-09,0.14286,
Saint Vincent and the Grenadines,VCT,2020-06-10,0.14286,
Saint Vincent and the Grenadines,VCT,2020-06-11,0.14286,
Saint Vincent and the Grenadines,VCT,2020-06-12,0.14286,
Saint Vincent and the Grenadines,VCT,2020-06-13,0.14286,
Saint Vincent and the Grenadines,VCT,2020-06-14,0.14286,
Saint Vincent and the Grenadines,VCT,2020-06-15,0.14286,
Saint Vincent and the Grenadines,VCT,2020-06-16,0,
Saint Vincent and the Grenadines,VCT,2020-06-17,0.28571,
Saint Vincent and the Grenadines,VCT,2020-06-18,0.28571,
Saint Vincent and the Grenadines,VCT,2020-06-19,0.28571,
Saint Vincent and the Grenadines,VCT,2020-06-20,0.28571,
Saint Vincent and the Grenadines,VCT,2020-06-21,0.28571,
Saint Vincent and the Grenadines,VCT,2020-06-22,0.28571,
Saint Vincent and the Grenadines,VCT,2020-06-23,0.28571,
Saint Vincent and the Grenadines,VCT,2020-06-24,0,
Saint Vincent and the Grenadines,VCT,2020-06-25,0,
Saint Vincent and the Grenadines,VCT,2020-06-26,0,
Saint Vincent and the Grenadines,VCT,2020-06-27,0,
Saint Vincent and the Grenadines,VCT,2020-06-28,0,
Saint Vincent and the Grenadines,VCT,2020-06-29,0,
Saint Vincent and the Grenadines,VCT,2020-06-30,0,
Saint Vincent and the Grenadines,VCT,2020-07-01,0,
Saint Vincent and the Grenadines,VCT,2020-07-02,0,
Saint Vincent and the Grenadines,VCT,2020-07-03,0,
Saint Vincent and the Grenadines,VCT,2020-07-04,0,
Saint Vincent and the Grenadines,VCT,2020-07-05,0,
Saint Vincent and the Grenadines,VCT,2020-07-06,0,
Saint Vincent and the Grenadines,VCT,2020-07-07,0,
Saint Vincent and the Grenadines,VCT,2020-07-08,0,
Saint Vincent and the Grenadines,VCT,2020-07-09,0,
Saint Vincent and the Grenadines,VCT,2020-07-10,0,
Saint Vincent and the Grenadines,VCT,2020-07-11,0,
Saint Vincent and the Grenadines,VCT,2020-07-12,0,
Saint Vincent and the Grenadines,VCT,2020-07-13,0.85714,
Saint Vincent and the Grenadines,VCT,2020-07-14,0.85714,
Saint Vincent and the Grenadines,VCT,2020-07-15,0.85714,
Saint Vincent and the Grenadines,VCT,2020-07-16,0.85714,
Saint Vincent and the Grenadines,VCT,2020-07-17,0.85714,
Saint Vincent and the Grenadines,VCT,2020-07-18,1.28571,
Saint Vincent and the Grenadines,VCT,2020-07-19,2.14286,
Saint Vincent and the Grenadines,VCT,2020-07-20,2.14286,
Saint Vincent and the Grenadines,VCT,2020-07-21,2.14286,
Saint Vincent and the Grenadines,VCT,2020-07-22,2.14286,
Saint Vincent and the Grenadines,VCT,2020-07-23,2.14286,
Saint Vincent and the Grenadines,VCT,2020-07-24,2.42857,
Saint Vincent and the Grenadines,VCT,2020-07-25,2,
Saint Vincent and the Grenadines,VCT,2020-07-26,1.14286,
Saint Vincent and the Grenadines,VCT,2020-07-27,0.28571,
Saint Vincent and the Grenadines,VCT,2020-07-28,0.28571,
Saint Vincent and the Grenadines,VCT,2020-07-29,0.28571,
Saint Vincent and the Grenadines,VCT,2020-07-30,0.28571,
Saint Vincent and the Grenadines,VCT,2020-07-31,0,
Saint Vincent and the Grenadines,VCT,2020-08-01,0.28571,
Saint Vincent and the Grenadines,VCT,2020-08-02,0.42857,
Saint Vincent and the Grenadines,VCT,2020-08-03,0.42857,
Saint Vincent and the Grenadines,VCT,2020-08-04,0.42857,
Saint Vincent and the Grenadines,VCT,2020-08-05,0.42857,
Saint Vincent and the Grenadines,VCT,2020-08-06,0.57143,
Saint Vincent and the Grenadines,VCT,2020-08-07,0.57143,
Saint Vincent and the Grenadines,VCT,2020-08-08,0.28571,
Saint Vincent and the Grenadines,VCT,2020-08-09,0.14286,
Saint Vincent and the Grenadines,VCT,2020-08-10,0.28571,
Saint Vincent and the Grenadines,VCT,2020-08-11,0.28571,
Saint Vincent and the Grenadines,VCT,2020-08-12,0.28571,
Saint Vincent and the Grenadines,VCT,2020-08-13,0.14286,
Saint Vincent and the Grenadines,VCT,2020-08-14,0.14286,
Saint Vincent and the Grenadines,VCT,2020-08-15,0.14286,
Saint Vincent and the Grenadines,VCT,2020-08-16,0.14286,
Saint Vincent and the Grenadines,VCT,2020-08-17,0,
Saint Vincent and the Grenadines,VCT,2020-08-18,0.14286,
Saint Vincent and the Grenadines,VCT,2020-08-19,0.14286,
Saint Vincent and the Grenadines,VCT,2020-08-20,0.14286,
Saint Vincent and the Grenadines,VCT,2020-08-21,0.14286,
Saint Vincent and the Grenadines,VCT,2020-08-22,0.14286,
Saint Vincent and the Grenadines,VCT,2020-08-23,0.14286,
Saint Vincent and the Grenadines,VCT,2020-08-24,0.14286,
Saint Vincent and the Grenadines,VCT,2020-08-25,0,
Saint Vincent and the Grenadines,VCT,2020-08-26,0,
Saint Vincent and the Grenadines,VCT,2020-08-27,0,
Saint Vincent and the Grenadines,VCT,2020-08-28,0.28571,
Saint Vincent and the Grenadines,VCT,2020-08-29,0.28571,
Saint Vincent and the Grenadines,VCT,2020-08-30,0.28571,
Saint Vincent and the Grenadines,VCT,2020-08-31,0.28571,
Saint Vincent and the Grenadines,VCT,2020-09-01,0.28571,
Saint Vincent and the Grenadines,VCT,2020-09-02,0.42857,
Saint Vincent and the Grenadines,VCT,2020-09-03,0.42857,
Saint Vincent and the Grenadines,VCT,2020-09-04,0.14286,
Saint Vincent and the Grenadines,VCT,2020-09-05,0.14286,
Saint Vincent and the Grenadines,VCT,2020-09-06,0.14286,
Saint Vincent and the Grenadines,VCT,2020-09-07,0.14286,
Saint Vincent and the Grenadines,VCT,2020-09-08,0.28571,
Saint Vincent and the Grenadines,VCT,2020-09-09,0.14286,
Saint Vincent and the Grenadines,VCT,2020-09-10,0.14286,
Saint Vincent and the Grenadines,VCT,2020-09-11,0.14286,
Saint Vincent and the Grenadines,VCT,2020-09-12,0.42857,
Saint Vincent and the Grenadines,VCT,2020-09-13,0.42857,
Saint Vincent and the Grenadines,VCT,2020-09-14,0.42857,
Saint Vincent and the Grenadines,VCT,2020-09-15,0.28571,
Saint Vincent and the Grenadines,VCT,2020-09-16,0.28571,
Saint Vincent and the Grenadines,VCT,2020-09-17,0.28571,
Saint Vincent and the Grenadines,VCT,2020-09-18,0.28571,
Saint Vincent and the Grenadines,VCT,2020-09-19,0,
Saint Vincent and the Grenadines,VCT,2020-09-20,0,
Saint Vincent and the Grenadines,VCT,2020-09-21,0,
Saint Vincent and the Grenadines,VCT,2020-09-22,0,
Saint Vincent and the Grenadines,VCT,2020-09-23,0,
Saint Vincent and the Grenadines,VCT,2020-09-24,0,
Saint Vincent and the Grenadines,VCT,2020-09-25,0,
Saint Vincent and the Grenadines,VCT,2020-09-26,0,
Saint Vincent and the Grenadines,VCT,2020-09-27,0,
Saint Vincent and the Grenadines,VCT,2020-09-28,0,
Saint Vincent and the Grenadines,VCT,2020-09-29,0,
Saint Vincent and the Grenadines,VCT,2020-09-30,0,
Saint Vincent and the Grenadines,VCT,2020-10-01,0,
Saint Vincent and the Grenadines,VCT,2020-10-02,0,
Saint Vincent and the Grenadines,VCT,2020-10-03,0,
Saint Vincent and the Grenadines,VCT,2020-10-04,0,
Saint Vincent and the Grenadines,VCT,2020-10-05,0,
Saint Vincent and the Grenadines,VCT,2020-10-06,0,
Saint Vincent and the Grenadines,VCT,2020-10-07,0,
Saint Vincent and the Grenadines,VCT,2020-10-08,0,
Saint Vincent and the Grenadines,VCT,2020-10-09,0,
Saint Vincent and the Grenadines,VCT,2020-10-10,0,
Saint Vincent and the Grenadines,VCT,2020-10-11,0,
Saint Vincent and the Grenadines,VCT,2020-10-12,0,
Saint Vincent and the Grenadines,VCT,2020-10-13,0,
Saint Vincent and the Grenadines,VCT,2020-10-14,0,
Saint Vincent and the Grenadines,VCT,2020-10-15,0,
Saint Vincent and the Grenadines,VCT,2020-10-16,0,
Saint Vincent and the Grenadines,VCT,2020-10-17,0.14286,
Saint Vincent and the Grenadines,VCT,2020-10-18,0.42857,
Saint Vincent and the Grenadines,VCT,2020-10-19,0.42857,
Saint Vincent and the Grenadines,VCT,2020-10-20,0.42857,
Saint Vincent and the Grenadines,VCT,2020-10-21,0.57143,
San Marino,SMR,2020-01-02,0,
San Marino,SMR,2020-01-03,0,
San Marino,SMR,2020-01-04,0,
San Marino,SMR,2020-01-05,0,
San Marino,SMR,2020-01-06,0,
San Marino,SMR,2020-01-07,0,
San Marino,SMR,2020-01-08,0,
San Marino,SMR,2020-01-09,0,
San Marino,SMR,2020-01-10,0,
San Marino,SMR,2020-01-11,0,
San Marino,SMR,2020-01-12,0,
San Marino,SMR,2020-01-13,0,
San Marino,SMR,2020-01-14,0,
San Marino,SMR,2020-01-15,0,
San Marino,SMR,2020-01-16,0,
San Marino,SMR,2020-01-17,0,
San Marino,SMR,2020-01-18,0,
San Marino,SMR,2020-01-19,0,
San Marino,SMR,2020-01-20,0,
San Marino,SMR,2020-01-21,0,
San Marino,SMR,2020-01-22,0,
San Marino,SMR,2020-01-23,0,
San Marino,SMR,2020-01-24,0,
San Marino,SMR,2020-01-25,0,
San Marino,SMR,2020-01-26,0,
San Marino,SMR,2020-01-27,0,
San Marino,SMR,2020-01-28,0,
San Marino,SMR,2020-01-29,0,
San Marino,SMR,2020-01-30,0,
San Marino,SMR,2020-01-31,0,
San Marino,SMR,2020-02-01,0,
San Marino,SMR,2020-02-02,0,
San Marino,SMR,2020-02-03,0,
San Marino,SMR,2020-02-04,0,
San Marino,SMR,2020-02-05,0,
San Marino,SMR,2020-02-06,0,
San Marino,SMR,2020-02-07,0,
San Marino,SMR,2020-02-08,0,
San Marino,SMR,2020-02-09,0,
San Marino,SMR,2020-02-10,0,
San Marino,SMR,2020-02-11,0,
San Marino,SMR,2020-02-12,0,
San Marino,SMR,2020-02-13,0,
San Marino,SMR,2020-02-14,0,
San Marino,SMR,2020-02-15,0,
San Marino,SMR,2020-02-16,0,
San Marino,SMR,2020-02-17,0,
San Marino,SMR,2020-02-18,0,
San Marino,SMR,2020-02-19,0,
San Marino,SMR,2020-02-20,0,
San Marino,SMR,2020-02-21,0,
San Marino,SMR,2020-02-22,0,
San Marino,SMR,2020-02-23,0,
San Marino,SMR,2020-02-24,0,
San Marino,SMR,2020-02-25,0,
San Marino,SMR,2020-02-26,0,
San Marino,SMR,2020-02-27,0,
San Marino,SMR,2020-02-28,0.14286,
San Marino,SMR,2020-02-29,0.14286,
San Marino,SMR,2020-03-01,0.14286,
San Marino,SMR,2020-03-02,1.14286,
San Marino,SMR,2020-03-03,1.33333,
San Marino,SMR,2020-03-04,1.66667,
San Marino,SMR,2020-03-05,2.5,
San Marino,SMR,2020-03-06,3.5,
San Marino,SMR,2020-03-07,3.66667,
San Marino,SMR,2020-03-08,4.16667,
San Marino,SMR,2020-03-09,4.83333,
San Marino,SMR,2020-03-10,5.85714,
San Marino,SMR,2020-03-11,7.42857,
San Marino,SMR,2020-03-12,7.28571,
San Marino,SMR,2020-03-13,6.42857,
San Marino,SMR,2020-03-14,7.14286,
San Marino,SMR,2020-03-15,9.42857,
San Marino,SMR,2020-03-16,8.71429,
San Marino,SMR,2020-03-17,7.57143,
San Marino,SMR,2020-03-18,6,
San Marino,SMR,2020-03-19,6.14286,
San Marino,SMR,2020-03-20,8.42857,
San Marino,SMR,2020-03-21,11.14286,
San Marino,SMR,2020-03-22,8.42857,
San Marino,SMR,2020-03-23,7.57143,
San Marino,SMR,2020-03-24,12.14286,
San Marino,SMR,2020-03-25,11.85714,
San Marino,SMR,2020-03-26,14.14286,
San Marino,SMR,2020-03-27,13.14286,
San Marino,SMR,2020-03-28,10.28571,
San Marino,SMR,2020-03-29,10.42857,
San Marino,SMR,2020-03-30,11.14286,
San Marino,SMR,2020-03-31,6,
San Marino,SMR,2020-04-01,6.14286,
San Marino,SMR,2020-04-02,4,
San Marino,SMR,2020-04-03,3.85714,
San Marino,SMR,2020-04-04,4,
San Marino,SMR,2020-04-05,5,
San Marino,SMR,2020-04-06,5.28571,
San Marino,SMR,2020-04-07,6.85714,
San Marino,SMR,2020-04-08,7,
San Marino,SMR,2020-04-09,10.28571,
San Marino,SMR,2020-04-10,12.57143,
San Marino,SMR,2020-04-11,13.28571,
San Marino,SMR,2020-04-12,13.85714,
San Marino,SMR,2020-04-13,12.85714,
San Marino,SMR,2020-04-14,11.28571,
San Marino,SMR,2020-04-15,13.28571,
San Marino,SMR,2020-04-16,12,
San Marino,SMR,2020-04-17,13.28571,
San Marino,SMR,2020-04-18,13,
San Marino,SMR,2020-04-19,14.14286,
San Marino,SMR,2020-04-20,15,
San Marino,SMR,2020-04-21,15.14286,
San Marino,SMR,2020-04-22,14.85714,
San Marino,SMR,2020-04-23,13.71429,
San Marino,SMR,2020-04-24,10.71429,
San Marino,SMR,2020-04-25,11.14286,
San Marino,SMR,2020-04-26,8.28571,
San Marino,SMR,2020-04-27,11,
San Marino,SMR,2020-04-28,10.85714,
San Marino,SMR,2020-04-29,11,
San Marino,SMR,2020-04-30,10.71429,
San Marino,SMR,2020-05-01,9.71429,
San Marino,SMR,2020-05-02,9.57143,
San Marino,SMR,2020-05-03,9.57143,
San Marino,SMR,2020-05-04,6.28571,
San Marino,SMR,2020-05-05,6.28571,
San Marino,SMR,2020-05-06,5.14286,
San Marino,SMR,2020-05-07,6.42857,
San Marino,SMR,2020-05-08,7.57143,
San Marino,SMR,2020-05-09,6.14286,
San Marino,SMR,2020-05-10,8.14286,
San Marino,SMR,2020-05-11,6.57143,
San Marino,SMR,2020-05-12,6.57143,
San Marino,SMR,2020-05-13,7,
San Marino,SMR,2020-05-14,5,
San Marino,SMR,2020-05-15,3.71429,
San Marino,SMR,2020-05-16,4.14286,
San Marino,SMR,2020-05-17,2.28571,
San Marino,SMR,2020-05-18,3.71429,
San Marino,SMR,2020-05-19,3.71429,
San Marino,SMR,2020-05-20,2.42857,
San Marino,SMR,2020-05-21,1.85714,
San Marino,SMR,2020-05-22,1.42857,
San Marino,SMR,2020-05-23,1.28571,
San Marino,SMR,2020-05-24,1.71429,
San Marino,SMR,2020-05-25,1.57143,
San Marino,SMR,2020-05-26,1.71429,
San Marino,SMR,2020-05-27,1.57143,
San Marino,SMR,2020-05-28,1.57143,
San Marino,SMR,2020-05-29,1.71429,
San Marino,SMR,2020-05-30,1.42857,
San Marino,SMR,2020-05-31,0.85714,
San Marino,SMR,2020-06-01,0.85714,
San Marino,SMR,2020-06-02,3,
San Marino,SMR,2020-06-03,3,
San Marino,SMR,2020-06-04,2.85714,
San Marino,SMR,2020-06-05,2.42857,
San Marino,SMR,2020-06-06,2.28571,
San Marino,SMR,2020-06-07,2.28571,
San Marino,SMR,2020-06-08,2.28571,
San Marino,SMR,2020-06-09,0,
San Marino,SMR,2020-06-10,0.14286,
San Marino,SMR,2020-06-11,0.57143,
San Marino,SMR,2020-06-12,0.57143,
San Marino,SMR,2020-06-13,1,
San Marino,SMR,2020-06-14,1,
San Marino,SMR,2020-06-15,1,
San Marino,SMR,2020-06-16,1,
San Marino,SMR,2020-06-17,0.85714,
San Marino,SMR,2020-06-18,0.71429,
San Marino,SMR,2020-06-19,0.71429,
San Marino,SMR,2020-06-20,0.28571,
San Marino,SMR,2020-06-21,0.28571,
San Marino,SMR,2020-06-22,0.28571,
San Marino,SMR,2020-06-23,0.57143,
San Marino,SMR,2020-06-24,0.57143,
San Marino,SMR,2020-06-25,0.28571,
San Marino,SMR,2020-06-26,0.28571,
San Marino,SMR,2020-06-27,0.28571,
San Marino,SMR,2020-06-28,0.28571,
San Marino,SMR,2020-06-29,0.28571,
San Marino,SMR,2020-06-30,0,
San Marino,SMR,2020-07-01,0,
San Marino,SMR,2020-07-02,0,
San Marino,SMR,2020-07-03,0,
San Marino,SMR,2020-07-04,0,
San Marino,SMR,2020-07-05,0,
San Marino,SMR,2020-07-06,0,
San Marino,SMR,2020-07-07,0,
San Marino,SMR,2020-07-08,0,
San Marino,SMR,2020-07-09,0.14286,
San Marino,SMR,2020-07-10,0.14286,
San Marino,SMR,2020-07-11,0.14286,
San Marino,SMR,2020-07-12,0.14286,
San Marino,SMR,2020-07-13,0.14286,
San Marino,SMR,2020-07-14,0.14286,
San Marino,SMR,2020-07-15,0.14286,
San Marino,SMR,2020-07-16,0,
San Marino,SMR,2020-07-17,0,
San Marino,SMR,2020-07-18,0,
San Marino,SMR,2020-07-19,0,
San Marino,SMR,2020-07-20,0,
San Marino,SMR,2020-07-21,0,
San Marino,SMR,2020-07-22,0,
San Marino,SMR,2020-07-23,0,
San Marino,SMR,2020-07-24,0,
San Marino,SMR,2020-07-25,0,
San Marino,SMR,2020-07-26,0,
San Marino,SMR,2020-07-27,0,
San Marino,SMR,2020-07-28,0,
San Marino,SMR,2020-07-29,0,
San Marino,SMR,2020-07-30,0,
San Marino,SMR,2020-07-31,0,
San Marino,SMR,2020-08-01,0,
San Marino,SMR,2020-08-02,0,
San Marino,SMR,2020-08-03,0,
San Marino,SMR,2020-08-04,0,
San Marino,SMR,2020-08-05,0,
San Marino,SMR,2020-08-06,1.57143,
San Marino,SMR,2020-08-07,1.57143,
San Marino,SMR,2020-08-08,1.57143,
San Marino,SMR,2020-08-09,1.57143,
San Marino,SMR,2020-08-10,1.57143,
San Marino,SMR,2020-08-11,1.57143,
San Marino,SMR,2020-08-12,1.57143,
San Marino,SMR,2020-08-13,0,
San Marino,SMR,2020-08-14,0,
San Marino,SMR,2020-08-15,0,
San Marino,SMR,2020-08-16,0,
San Marino,SMR,2020-08-17,0,
San Marino,SMR,2020-08-18,0,
San Marino,SMR,2020-08-19,0,
San Marino,SMR,2020-08-20,0,
San Marino,SMR,2020-08-21,0,
San Marino,SMR,2020-08-22,0,
San Marino,SMR,2020-08-23,0,
San Marino,SMR,2020-08-24,0,
San Marino,SMR,2020-08-25,0,
San Marino,SMR,2020-08-26,0,
San Marino,SMR,2020-08-27,0,
San Marino,SMR,2020-08-28,0,
San Marino,SMR,2020-08-29,0,
San Marino,SMR,2020-08-30,0,
San Marino,SMR,2020-08-31,0,
San Marino,SMR,2020-09-01,0.71429,
San Marino,SMR,2020-09-02,0.71429,
San Marino,SMR,2020-09-03,0.71429,
San Marino,SMR,2020-09-04,0.71429,
